Time,"Country Name","GDP, PPP (constant 2011 international $)","Employment in industry (% of total employment)","Employment in agriculture (% of total employment)","Total greenhouse gas emissions (kt of CO2 equivalent)","Terrestrial and marine protected areas (% of total territorial area)","Renewable energy consumption (% of total final energy consumption)","Fossil fuel energy consumption (% of total)","Energy use (kg of oil equivalent per capita)","Educational attainment, competed at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Adult literacy rate, population 15+ years, both sexes (%)","CO2 emissions (metric tons per capita)","Population, total"
2012,"Sweden","411835094412.549","19.7999992370605","1.79999995231628","65767.7870645559","","49.9131719386059","30.9991557787887","5269.48599771372","","","4.94230082776452","9519374"
2012,"Switzerland","436480966558.159","20.5","3.09999990463257","54108.0975149024","","22.6829471706078","50.9139700279916","3201.67575752536","","","4.71944729313164","7996861"
2012,"Syrian Arab Republic","","","","77118.711861813","","2.37499371900648","98.0946422450939","749.306263112678","","","2.19336228942383","19978756"
2012,"Tajikistan","18583476559.5105","","","15364.5752926943","","57.9730758634965","38.384097755706","285.785940083438","","","0.385151726865793","7930929"
2012,"Tanzania","106175870333.219","","","235353.116917654","","88.1735242247949","13.2437916365023","462.449545138709","","78.1005935668945","0.196218766181412","48645709"
2012,"Thailand","979566840227.493","20.8999996185303","39.5999984741211","440411.679002401","","23.0230560779748","80.1621366082619","1878.92589392582","","","4.54443085915056","67164130"
2012,"Timor-Leste","2342077012.2898","","","959.347403614566","","","","","","","0.25532700063884","1148958"
2012,"Togo","8638382159.23653","","","22931.8554918877","","72.7104869014529","17.218102605253","462.969461044201","","","0.320732936125146","6745581"
2012,"Tonga","528032245.634813","","","158.360797652921","","","","","","","1.71503975412574","104769"
2012,"Trinidad and Tobago","40272782172.2745","","","61308.5253484805","","0.324166135288906","99.9280479815898","14346.9367066718","","","33.8196938085644","1341579"
2012,"Tunisia","112943126775.164","32.9000015258789","15.8999996185303","39721.0088471343","","13.0479095374502","88.2646463619022","950.51087914637","","80.21875","2.50557067965669","10777500"
2012,"Turkey","1336177995898.46","26.6000003814697","22.2000007629395","445640.078387113","","12.8350349822689","89.3593191368773","1561.83509381338","","94.9197463989258","4.40299537254827","74849187"
2012,"Turkmenistan","64453951973.0168","","","92178.0749079615","","","","4944.3223883667","","","12.5642082521336","5172941"
2012,"Turks and Caicos Islands","","","","19.1849644977968","","","","","","","6.10601295097132","32430"
2012,"Tuvalu","34398222.837107","","","5.23991676902267","","","","","","","","9860"
2012,"Uganda","58970684087.1838","","","80725.0849205519","","","","","1.69884","70.1982192993164","0.115394532638129","35400620"
2012,"Ukraine","379288910738.748","25.7999992370605","19.7000007629395","404900.30485731","","2.8335707961044","79.2535358538366","2686.53095959275","","","6.48720066325535","45593300"
2012,"United Arab Emirates","537748206291.78","","","204888.718962496","","0.133041001442044","99.9054578089943","7552.5205019982","","","19.2522228882032","8952542"
2012,"United Kingdom","2341944959440.08","19","1","585779.783273432","","4.35069563220353","85.2586974411355","3028.13418461138","","","7.33431085881856","63700300"
2012,"United States","15863049462118.7","","","6343840.50774614","","7.91839642846153","83.7029078696884","6812.48960471113","","","16.28705288144","314102623"
2012,"Uruguay","62763536440.1566","","","34237.8295185601","","46.3742560180793","58.4112516290178","1365.35214659412","","98.3959426879883","2.55963768928739","3396753"
2012,"Uzbekistan","140075011652.916","","","177223.750994586","","2.37391619326812","97.9849723784843","1625.98814421737","","","3.88973319451208","29774500"
2012,"Vanuatu","717499705.292432","","","446.220596935657","","","","","","","0.459304721654316","247498"
2012,"Venezuela, RB","528474156265.564","21.2000007629395","7.69999980926514","281921.368594355","","11.1975413131122","89.2585692143404","2447.28413433295","","","6.65370826078361","29854238"
2012,"Vietnam","436081087957.563","21.1000003814697","47.4000015258789","310664.069273385","","35.5792424877634","67.1384946443837","674.783648540917","","","1.78169660350504","88809200"
2012,"Virgin Islands (U.S.)","","","","61.4927757344388","","","","","","","","105275"
2012,"West Bank and Gaza","19594339840.2037","27","11.5","","","","","","","95.9137573242188","0.54367527152258","4046901"
2012,"Yemen, Rep.","89804042203.1327","","","40924.6276912645","","1.00075568537744","98.240788289463","240.413857094493","","","0.735086159141627","24882792"
2012,"Zambia","51574861193.8671","9.5","52.2000007629395","320254.218335756","","88.1521280758613","10.4992126953195","616.627805981653","","","0.235347373405657","14786581"
2012,"Zimbabwe","24014906671.6054","","","72057.8033221346","","75.6025323245236","32.8244243738283","742.169328828253","3.39972","","0.88795612805673","14565482"
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","",""
Last Updated: 11/17/2016,"","","","","","","","","","","","",""
