"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"81",1992,36.684057831059,72.5,32.3552684040849,66.9710941299923,85.49527994,4.5339536450325,93.8836750030986,29.5322339782985,1.2274176,393728,35107.25071,5.92233707947763,30.6117243924823,34.7526195049681,48.3033626729688,36.1505318794565,44.66762203,10.19999981,12,11.19999981
"82",1993,30.109958069481,72.40000153,54.4098683195528,79.918490137301,85.37735722,4.13399492255349,96.0905483864339,41.1488691010556,1.094331921,400365,35647.19015,3.17679327618889,30.3177408578513,37.967952933074,49.0195217899741,45.9045689798079,44.73836218,10.69999981,12,11.39999962
"83",1994,28.1994545821147,72.30000305,29.1341507385513,69.1881504768462,85.25943449,-2.37907981640202,101.359914741987,13.9722746181952,0.961244717,402196,36892.64905,6.69611556099747,33.29999924,29.10000038,47.09999847,45.40000153,44.73428667,9.800000191,10.89999962,10.39999962
"84",1995,24.3962408891632,72.19999695,33.5818934844084,64.8221929174565,85.24203016,0.233603719809611,96.218067328699,26.8399681591077,0.828159179,396803,37568.111,4.51278042521266,32.79999924,29.39999962,48.40000153,46.40000153,44.93973748,9.100000381,9.800000191,9.5
"85",1996,23.2458286259785,72,26.722875376577,58.9862134617341,85.20710059,25.7967766573417,71.5361774603232,21.1598613436891,1.077164681,382575,37764.36812,3.11714485170593,33.09999847,29.60000038,49.5,46.90000153,45.07675063,9.199999809,9.899999619,9.600000381
"86",1997,19.7437073026518,71.69999695,44.7335609285277,67.7952633218501,85.05337408,-1.35363644350506,96.6977274724235,30.8325057901306,1.057015395,361136,38966.54534,8.90078941021295,31.70000076,28.79999924,51.09999847,49.29999924,45.16335161,8.899999619,9.300000191,9.100000381
"87",1998,25.8469919773304,71.40000153,47.8950276343832,82.7100819982427,85.00000182,-3.73958312900098,102.788880483147,21.8,0.865613663,337256,40130.25203,4.16094504888323,40.79999924,43.59999847,42.5,34.90000153,45.40945752,8,8.5,8.300000191
"88",1999,32.6997268076049,71.09999847,40.2148934443013,74.9013040897847,85.04784662,4.19827996835882,95.7115054024532,21.8,0.827369318,317618,41854.5335,5.14786005,40.59999847,43.59999847,43.29999924,35.29999924,45.50277031,7.300000191,7.800000191,7.599999905
"89",2000,26.6819028155048,70.69999695,40.5831931756823,77.5657715852787,85.0782169,-0.101676931506487,97.8529176911033,21.8,0.882998577,306866,43636.70668,5.038740158,40.59999847,44.29999924,43.79999924,35.70000076,45.73589824,6.699999809,6.900000095,6.800000191
"90",2001,29.7877115715422,69.90000153,37.2740568907005,70.6992104997261,84.83009737,5.07985985038354,91.938034415575,21.8,1.009521666,306966,43963.36631,4.579329967,39.70000076,43.79999924,45.5,37.09999847,45.88390722,6.800000191,7.5,7.199999809
