"","Time","Country.Name","GDP..PPP..constant.2011.international...","Employment.in.industry....of.total.employment.","Employment.in.agriculture....of.total.employment.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent.","Renewable.energy.consumption....of.total.final.energy.consumption.","Fossil.fuel.energy.consumption....of.total.","Energy.use..kg.of.oil.equivalent.per.capita.","CO2.emissions..metric.tons.per.capita.","Population..total"
"34",2,"Cambodia",36099903974.4308,16.2000007629395,54.0999984741211,126272.197590116,73.3050970777508,29.4652363226562,368.935584748822,0.348992862924342,14363586
"35",2,"Cameroon",53020345598.1617,11.2564618702969,43.4755322727847,99823.2841036055,78.6042373329337,31.1639633691221,338.347482300961,0.329289154610152,20590666
"36",2,"Canada",1383992722798.01,19.7000007629395,2.20000004768372,764137.675301163,20.6560972863199,73.785927400932,7391.72582464708,14.485638610058,34005274
"37",2,"Cayman Islands",209845507327.467,14.8999996185303,0.600000023841858,422.028104191293,32.8652950143701,80.8266841284118,4201.90649643804,10.1734493505558,55509
"38",2,"Central African Republic",3950321665.87118,15.5624156046587,34.5522988256859,511442.689268757,79.8106143056122,-14.022415212651,892.711262310829,0.0593983360528849,4444973
"39",2,"Chad",22885183257.3778,4.66817040396208,50.1725983847541,109130.415140564,90.7999086134263,17.4008148728287,1339.72101615908,0.0434625491115785,11896380
"40",2,"Channel Islands",828236813825.585,23.6510716333435,12.2102818974748,178705.298578445,25.9192923468745,82.2019903806097,1845.50919155674,3.28401667623829,159583
"41",2,"Chile",329368339640.839,23.6000003814697,11.1000003814697,114284.996586273,26.9673976150206,77.6066722281967,1812.96144448138,4.24629428021596,17015048
"42",2,"China",12613890833917.3,44.2999992370605,2.90000009536743,11183810.6,19.0791252999497,87.5207080288976,1845.73728288374,6.55441795762145,1337705000
"43",2,"Colombia",500530458895.309,19.7999992370605,18.5,166695.866929375,27.9315336623273,76.9531038680444,679.530366467028,1.65868335887845,45918101
"44",2,"Comoros",940531629.759033,16.2353797812392,27.0334414098558,543.622185158965,50.2037933798067,37.3153057750281,-566.026726273512,0.183692455220089,698695
"45",2,"Congo, Dem. Rep.",39320760556.9558,23.446736179649,63.1420791006099,799228.673149844,96.8440123751237,3.19899140852607,301.233484815415,0.0301974506265758,65938712
"46",2,"Congo, Rep.",22750912218.9399,27.40617054651,21.9043044162153,35247.1649100242,50.1436378111612,41.518160434269,408.705145351368,0.473472225569701,4066078
"47",2,"Costa Rica",57538766319.6766,19.5,15,11684.5675043084,42.3126669438542,47.5159042094903,1022.18216595571,1.66517786720402,4545273
"48",2,"Cote d'Ivoire",54884843973.9869,12.1890735222921,44.1616144080796,32525.2533486886,75.4242067587347,23.2315074256831,504.817400730102,0.306194949091997,20131707
"49",2,"Croatia",88306225992.9246,28,12.5,31172.6453,19.4307060273165,81.9296190717176,1938.54177017829,4.62755510062631,4417781
"50",2,"Cuba",208453017875.532,17,18.5,49782.5314025299,17.3018654319709,88.7611490236883,1016.46133804758,3.39358893285036,11308133
"51",2,"Curacao",1914233229887.24,31.4359752262552,-20.7126702224408,760295.481383972,-30.0743829146335,99.9999513249352,13815.726649765,33.4611090824383,148703
"52",2,"Cyprus",27951730876.8234,20.7000007629395,2.79999995231628,7563.8018,6.3532230485388,95.3906538183929,2213.09431586005,6.98390754608425,1103685
"53",2,"Czech Republic",294441803584.27,38.2999992370605,3.09999990463257,145706.917,9.49242779015241,79.627861275562,4237.89674072334,10.6525786177933,10474410
"54",2,"Denmark",238535797231.028,19.7000007629395,2.29999995231628,63679.0897800674,21.2844587578086,78.2742257090851,3510.79684978396,8.40721667045503,5547683
"55",2,"Djibouti",2242525640.6271,30.4685416128596,27.5473230701081,2629.83257395005,34.4333386851789,58.4697643481453,1029.15933686764,0.622346840763503,830802
"56",2,"Dominica",727543410.948494,8.16126734976778,27.8019152442775,211.314184610682,8.88422013371425,109.85104988772,943.240834097404,1.95801424817682,71167
"57",2,"Dominican Republic",110935573854.482,14.8999996185303,12,31668.7077187034,13.3084032174691,86.943082370323,739.887106292262,2.1873110915628,9897983
"58",2,"Ecuador",139674361950.133,18.6000003814697,28.2000007629395,50320.6980317543,11.929304634258,89.8254140852451,919.42244272597,2.54939713520707,14934692
"59",2,"Egypt, Arab Rep.",828786340781.442,25.2999992370605,28.2000007629395,280255.576563894,5.67095665934992,96.29524418743,883.917764331329,2.47090408241519,82040994
"60",2,"El Salvador",45000848037.8146,21.3999996185303,20.7999992370605,11978.8533908473,34.1273882098558,46.0294767758448,698.287234863553,1.05182546230681,6038306
"61",2,"Equatorial Guinea",27065136787.1676,25.7415425541446,6.57295614559949,6099.11390788911,31.2768005113449,60.2884214194911,2126.84570409033,6.42106187646663,728710
"62",2,"Eritrea",6219035616.04434,12.594342243169,47.5446731656707,4844.785693043,81.2465788707768,21.5776663971393,157.965048242262,0.109470529231945,4689664
"63",2,"Estonia",29557259358.8194,30.8999996185303,4,22767.1259,25.1298836575445,20.5748577715591,4222.7371899585,13.5996890666366,1331475
